2240,"The Chorus",2004.0,"France",97.0,"French","PG-13",3629758.0,5500000.0
2241,"The Chronicles of Riddick",2004.0,"USA",134.0,"English","PG-13",57637485.0,105000000.0
2242,"The Cookout",2004.0,"USA",97.0,"English","PG-13",11540112.0,""
2243,"The Day After Tomorrow",2004.0,"USA",124.0,"English","PG-13",186739919.0,125000000.0
2244,"The Girl Next Door",2004.0,"USA",110.0,"English","R",14589444.0,25000000.0
2245,"The Grudge",2004.0,"USA",98.0,"English","PG-13",110175871.0,10000000.0
2246,"The Holy Girl",2004.0,"Argentina",106.0,"Spanish","R",304124.0,1400000.0
2247,"The I Inside",2004.0,"UK",90.0,"English","R","",8800000.0
2248,"The Incredibles",2004.0,"USA",115.0,"English","PG",261437578.0,92000000.0
2249,"The Ladykillers",2004.0,"USA",104.0,"English","R",39692139.0,35000000.0
2250,"The Last Shot",2004.0,"USA",93.0,"English","R",463730.0,""
2251,"The Libertine",2004.0,"UK",114.0,"English","R",4829497.0,""
2252,"The Life Aquatic with Steve Zissou",2004.0,"USA",119.0,"English","R",24006726.0,50000000.0
2253,"The Machinist",2004.0,"Spain",94.0,"English","R",1082044.0,5000000.0
2254,"The Manchurian Candidate",2004.0,"USA",129.0,"English","R",65948711.0,80000000.0
2255,"The Merchant of Venice",2004.0,"USA",131.0,"English","R",3752725.0,18000000.0
2256,"The Notebook",2004.0,"USA",123.0,"English","PG-13",64286.0,29000000.0
2257,"The Passion of the Christ",2004.0,"USA",120.0,"Aramaic","R",499263.0,30000000.0
2258,"The Phantom of the Opera",2004.0,"UK",143.0,"English","PG-13",51225796.0,70000000.0
2259,"The Polar Express",2004.0,"USA",100.0,"English","G",665426.0,165000000.0
2260,"The Prince and Me",2004.0,"USA",111.0,"English","PG",28165882.0,""
2261,"The Princess Diaries 2: Royal Engagement",2004.0,"USA",113.0,"English","G",95149435.0,40000000.0
2262,"The Punisher",2004.0,"USA",140.0,"English","R",33682273.0,33000000.0
2263,"The Sea Inside",2004.0,"Spain",125.0,"Spanish","PG-13",2086345.0,10000000.0
2264,"The SpongeBob SquarePants Movie",2004.0,"USA",87.0,"English","PG",85416609.0,30000000.0
2265,"The Stepford Wives",2004.0,"USA",93.0,"English","PG-13",59475623.0,90000000.0
2266,"The Terminal",2004.0,"USA",128.0,"English","PG-13",77032279.0,60000000.0
2267,"The Village",2004.0,"USA",108.0,"English","PG-13",114195633.0,60000000.0
2268,"The Whole Ten Yards",2004.0,"USA",98.0,"English","PG-13",16323969.0,40000000.0
2269,"The Work and the Glory",2004.0,"USA",118.0,"English","PG",3347439.0,7500000.0
2270,"Thunderbirds",2004.0,"UK",95.0,"English","PG",6768055.0,57000000.0
2271,"Torque",2004.0,"USA",84.0,"English","PG-13",21176322.0,40000000.0
2272,"Troy",2004.0,"USA",196.0,"English","R",133228348.0,175000000.0
2273,"Two Brothers",2004.0,"France",109.0,"English","PG",18947630.0,59660000.0
2274,"Vanity Fair",2004.0,"USA",141.0,"English","PG-13",16123851.0,23000000.0
2275,"Veer-Zaara",2004.0,"India",192.0,"Hindi","",2921738.0,7000000.0
2276,"Vera Drake",2004.0,"UK",125.0,"English","R",3753806.0,11000000.0
2277,"Walking Tall",2004.0,"USA",86.0,"English","PG-13",45860039.0,56000000.0
2278,"Welcome to Mooseport",2004.0,"USA",110.0,"English","PG-13",14469428.0,26000000.0
2279,"What the #$*! Do We (K)now!?",2004.0,"USA",109.0,"English","Unrated",10941801.0,""
2280,"White Chicks",2004.0,"USA",109.0,"English","PG-13",69148997.0,37000000.0
2281,"Wicker Park",2004.0,"USA",114.0,"English","PG-13",12831121.0,30000000.0
2282,"Wicker Park",2004.0,"USA",114.0,"English","PG-13",12831121.0,30000000.0
2283,"Wimbledon",2004.0,"UK",98.0,"English","PG-13",16831505.0,31000000.0
2284,"Win a Date with Tad Hamilton!",2004.0,"USA",95.0,"English","PG-13",16964743.0,24000000.0
2285,"Without a Paddle",2004.0,"USA",95.0,"English","PG-13",58156435.0,19000000.0
2286,"Woman Thou Art Loosed",2004.0,"USA",94.0,"English","R",6879730.0,""
2287,"Yes",2004.0,"UK",100.0,"English","R",396035.0,1000000.0
2288,"You Got Served",2004.0,"USA",95.0,"English","PG-13",40066497.0,8000000.0
2289,"51 Birch Street",2005.0,"Germany",90.0,"English","Unrated",84689.0,""
2290,"A History of Violence",2005.0,"USA",96.0,"English","R",31493782.0,32000000.0
2291,"A Lot Like Love",2005.0,"USA",107.0,"English","PG-13",21835784.0,30000000.0
2292,"A Sound of Thunder",2005.0,"UK",102.0,"English","PG-13",1891821.0,52000000.0
2293,"̠on Flux",2005.0,"USA",93.0,"English","PG-13",25857987.0,62000000.0
2294,"Alone in the Dark",2005.0,"Canada",94.0,"English","R",5132655.0,20000000.0
2295,"An American Haunting",2005.0,"UK",91.0,"English","PG-13",16298046.0,14000000.0
2296,"An Unfinished Life",2005.0,"USA",108.0,"English","PG-13",8535575.0,30000000.0
2297,"Are We There Yet?",2005.0,"USA",95.0,"English","PG",82301521.0,32000000.0
2298,"Assault on Precinct 13",2005.0,"USA",109.0,"English","R",19976073.0,20000000.0
2299,"Batman Begins",2005.0,"USA",128.0,"English","PG-13",205343774.0,150000000.0
2300,"Be Cool",2005.0,"USA",118.0,"English","PG-13",55808744.0,53000000.0
2301,"Beauty Shop",2005.0,"USA",105.0,"English","PG-13",36310118.0,""
2302,"Because of Winn-Dixie",2005.0,"USA",106.0,"English","PG",32645546.0,14000000.0
2303,"BloodRayne",2005.0,"USA",92.0,"English","R",1550000.0,25000000.0
2304,"Boogeyman",2005.0,"USA",89.0,"English","PG-13",46363118.0,20000000.0
2305,"Boynton Beach Club",2005.0,"USA",105.0,"English","R",3123749.0,1500000.0
2306,"Brokeback Mountain",2005.0,"USA",134.0,"English","R",83025853.0,14000000.0
2307,"Camping sauvage",2005.0,"France",79.0,"French","","",""
2308,"Capote",2005.0,"Canada",110.0,"English","R",28747570.0,7000000.0
2309,"Cavite",2005.0,"Philippines",80.0,"English","Not Rated",70071.0,7000.0
2310,"Charlie and the Chocolate Factory",2005.0,"USA",115.0,"English","PG",206456431.0,150000000.0
2311,"Cheaper by the Dozen 2",2005.0,"USA",94.0,"English","PG",82569532.0,60000000.0
2312,"Chicken Little",2005.0,"USA",81.0,"English","G",135381507.0,150000000.0
2313,"Chicken Tikka Masala",2005.0,"UK",90.0,"English","","",1200000.0
2314,"Chocolate: Deep Dark Secrets",2005.0,"India",160.0,"Hindi","",49000.0,1500000.0
2315,"Cinderella Man",2005.0,"USA",144.0,"English","PG-13",61644321.0,88000000.0
2316,"Coach Carter",2005.0,"USA",136.0,"English","PG-13",67253092.0,30000000.0
2317,"Conversations with Other Women",2005.0,"UK",84.0,"English","R",379122.0,450000.0
2318,"Corpse Bride",2005.0,"USA",77.0,"English","PG",53337608.0,40000000.0
2319,"Cry_Wolf",2005.0,"USA",90.0,"English","PG-13",10042266.0,1000000.0
2320,"Cursed",2005.0,"USA",99.0,"English","PG-13",19294901.0,35000000.0
2321,"Dark Water",2005.0,"USA",103.0,"English","PG-13",25472967.0,30000000.0
2322,"Dave Chappelle's Block Party",2005.0,"USA",100.0,"English","R",11694528.0,3000000.0
2323,"Derailed",2005.0,"USA",112.0,"English","R",36020063.0,22000000.0
2324,"Deuce Bigalow: European Gigolo",2005.0,"USA",83.0,"English","R",22264487.0,22000000.0
2325,"Diary of a Mad Black Woman",2005.0,"USA",116.0,"English","PG-13",50382128.0,5500000.0
2326,"Dil Jo Bhi Kahey...",2005.0,"India","","English","",129319.0,70000000.0
2327,"Domino",2005.0,"France",127.0,"English","R",10137232.0,50000000.0
2328,"Doom",2005.0,"UK",113.0,"English","R",28031250.0,60000000.0
2329,"Down in the Valley",2005.0,"USA",108.0,"English","R",568695.0,8000000.0
2330,"Dreamer: Inspired by a True Story",2005.0,"USA",98.0,"English","PG",32701088.0,32000000.0
2331,"Duma",2005.0,"USA",100.0,"English","PG",860002.0,12000000.0
2332,"Dungeons & Dragons: Wrath of the Dragon God",2005.0,"Germany",105.0,"English","Not Rated","",15000000.0
2333,"Edmond",2005.0,"USA",82.0,"English","R",131617.0,10000000.0
2334,"Elektra",2005.0,"Canada",100.0,"English","PG-13",24407944.0,43000000.0
2335,"Elizabethtown",2005.0,"USA",123.0,"English","PG-13",26838389.0,57000000.0
2336,"End of the Spear",2005.0,"USA",108.0,"English","PG-13",11703287.0,10000000.0
2337,"Fateless",2005.0,"Hungary",134.0,"Hungarian","R",195888.0,2500000000.0
2338,"Feast",2005.0,"USA",95.0,"English","R","",3200000.0
2339,"Fetching Cody",2005.0,"Canada",87.0,"English","","",1500000.0
2340,"Fever Pitch",2005.0,"USA",104.0,"English","PG-13",42071069.0,30000000.0
2341,"Flightplan",2005.0,"USA",98.0,"English","PG-13",89706988.0,55000000.0
2342,"Forty Shades of Blue",2005.0,"USA",108.0,"English","R","",1500000.0
2343,"Four Brothers",2005.0,"USA",109.0,"English","R",74484168.0,45000000.0
2344,"Fun with Dick and Jane",2005.0,"USA",90.0,"English","PG-13",110332737.0,100000000.0
2345,"Get Rich or Die Tryin'",2005.0,"USA",117.0,"English","R",30981850.0,40000000.0
2346,"Goal! The Dream Begins",2005.0,"USA",118.0,"English","PG-13",4280577.0,10000000.0
2347,"Good Night, and Good Luck.",2005.0,"USA",93.0,"English","PG",31501218.0,7500000.0
2348,"Guess Who",2005.0,"USA",105.0,"English","PG-13",67962333.0,35000000.0
2349,"Hard Candy",2005.0,"USA",104.0,"English","R",1007962.0,950000.0
2350,"Harry Potter and the Goblet of Fire",2005.0,"UK",157.0,"English","PG-13",289994397.0,150000000.0
2351,"Harsh Times",2005.0,"USA",116.0,"English","R",3335839.0,2000000.0
2352,"Herbie Fully Loaded",2005.0,"USA",101.0,"English","G",66002004.0,50000000.0
2353,"Hide and Seek",2005.0,"USA",101.0,"English","R",51097664.0,30000000.0
2354,"Hitch",2005.0,"USA",118.0,"English","PG-13",177575142.0,70000000.0
2355,"Hoodwinked!",2005.0,"USA",80.0,"English","PG",51053787.0,17500000.0
2356,"Hostage",2005.0,"USA",113.0,"English","R",34636443.0,52000000.0
2357,"Hostel",2005.0,"USA",93.0,"English","R",47277326.0,4800000.0
2358,"House of Sand",2005.0,"Brazil",115.0,"Portuguese","R","",8000000.0
2359,"House of Wax",2005.0,"Australia",108.0,"English","R",32048809.0,30000000.0
2360,"House of Wax",2005.0,"Australia",108.0,"English","R",32048809.0,30000000.0
2361,"Hustle & Flow",2005.0,"USA",116.0,"English","R",22201636.0,8000000.0
2362,"Ice Princess",2005.0,"USA",98.0,"English","G",24381334.0,""
2363,"Imagine Me & You",2005.0,"UK",90.0,"English","R",671240.0,7900000.0
2364,"Inside Deep Throat",2005.0,"USA",89.0,"English","NC-17",653621.0,2000000.0
2365,"Insomnia Manica",2005.0,"USA",127.0,"English","","",500000.0
2366,"Into the Blue",2005.0,"USA",110.0,"English","PG-13",18472363.0,50000000.0
2367,"Jarhead",2005.0,"Germany",125.0,"English","R",62647540.0,70000000.0
2368,"Joyeux Noel",2005.0,"France",116.0,"French","PG-13",1050445.0,22000000.0
2369,"Just Like Heaven",2005.0,"USA",95.0,"English","PG-13",48291624.0,58000000.0
2370,"Kicking & Screaming",2005.0,"USA",95.0,"English","PG",52580895.0,45000000.0
2371,"King Kong",2005.0,"New Zealand",201.0,"English","PG-13",218051260.0,207000000.0
2372,"King Kong",2005.0,"New Zealand",201.0,"English","PG-13",218051260.0,207000000.0
2373,"King Kong",2005.0,"New Zealand",201.0,"English","PG-13",218051260.0,207000000.0
2374,"King's Ransom",2005.0,"USA",95.0,"English","PG-13",4006906.0,15000000.0
2375,"Kingdom of Heaven",2005.0,"USA",194.0,"English","R",47396698.0,130000000.0
2376,"Kiss Kiss Bang Bang",2005.0,"USA",103.0,"English","R",4235837.0,15000000.0
2377,"Lady Vengeance",2005.0,"South Korea",112.0,"Korean","R",211667.0,4200000000.0
2378,"Land of the Dead",2005.0,"Canada",97.0,"English","R",20433940.0,15000000.0
2379,"London",2005.0,"UK",92.0,"English","R",12667.0,14000.0
2380,"Lonesome Jim",2005.0,"USA",91.0,"English","R",154077.0,500000.0
2381,"Lord of War",2005.0,"USA",122.0,"English","R",24127895.0,50000000.0
2382,"Lords of Dogtown",2005.0,"USA",107.0,"English","PG-13",11008432.0,25000000.0
2383,"Mad Hot Ballroom",2005.0,"USA",105.0,"English","PG",8044906.0,""
2384,"Madagascar",2005.0,"USA",86.0,"English","PG",193136719.0,75000000.0
2385,"Man of the House",2005.0,"USA",100.0,"English","PG-13",19118247.0,40000000.0
2386,"Manderlay",2005.0,"Denmark",139.0,"English","Not Rated",74205.0,14200000.0
2387,"March of the Penguins",2005.0,"France",80.0,"French","G",77413017.0,8000000.0
2388,"Match Point",2005.0,"UK",119.0,"English","R",23089926.0,15000000.0
2389,"Me and You and Everyone We Know",2005.0,"USA",91.0,"English","R",3885134.0,2000000.0
2390,"Memoirs of a Geisha",2005.0,"USA",145.0,"English","PG-13",57010853.0,85000000.0
2391,"Mirrormask",2005.0,"UK",101.0,"English","PG",864959.0,4000000.0
2392,"Miss Congeniality 2: Armed and Fabulous",2005.0,"USA",115.0,"English","PG-13",48472213.0,45000000.0
2393,"Monster-in-Law",2005.0,"Germany",101.0,"English","PG-13",82931301.0,60000000.0
2394,"Mr. & Mrs. Smith",2005.0,"USA",126.0,"English","PG-13",186336103.0,120000000.0
2395,"Mrs Henderson Presents",2005.0,"UK",103.0,"English","R",11034436.0,20000000.0
2396,"Munich",2005.0,"France",163.0,"English","R",47379090.0,70000000.0
2397,"Murderball",2005.0,"USA",88.0,"English","R",1523883.0,1750211.0
2398,"Must Love Dogs",2005.0,"USA",98.0,"English","PG-13",43894863.0,30000000.0
2399,"Mutual Appreciation",2005.0,"USA",109.0,"English","R","",""
2400,"My Big Fat Independent Movie",2005.0,"USA",80.0,"English","R","",3000000.0
2401,"Nanny McPhee",2005.0,"USA",97.0,"English","PG",47124400.0,25000000.0
2402,"Neal 'N' Nikki",2005.0,"India",97.0,"English","",100358.0,1500000.0
2403,"Nomad: The Warrior",2005.0,"France",112.0,"Kazakh","R",77231.0,25000000.0
2404,"North Country",2005.0,"USA",126.0,"English","R",18324242.0,35000000.0
2405,"Oliver Twist",2005.0,"UK",130.0,"English","PG-13",1987287.0,50000000.0
2406,"Pooh's Heffalump Movie",2005.0,"USA",68.0,"English","G",18081626.0,20000000.0
2407,"Pride & Prejudice",2005.0,"France",135.0,"English","PG",38372662.0,28000000.0
2408,"Racing Stripes",2005.0,"USA",102.0,"English","PG",49186871.0,""
2409,"Red Eye",2005.0,"USA",85.0,"English","PG-13",57859105.0,26000000.0
2410,"Rent",2005.0,"USA",135.0,"English","PG-13",29077547.0,40000000.0
2411,"Rize",2005.0,"USA",86.0,"English","PG-13",3278611.0,""
2412,"Robots",2005.0,"USA",91.0,"English","PG",128200012.0,75000000.0
2413,"Roll Bounce",2005.0,"USA",112.0,"English","PG-13",17378977.0,""
2414,"Romance & Cigarettes",2005.0,"USA",105.0,"English","R",540085.0,""
2415,"Sahara",2005.0,"UK",124.0,"English","PG-13",68642452.0,130000000.0
2416,"Saw II",2005.0,"USA",95.0,"English","R",87025093.0,4000000.0
2417,"Serenity",2005.0,"USA",119.0,"English","PG-13",25335935.0,40000000.0
2418,"Shopgirl",2005.0,"USA",106.0,"English","R",10281585.0,""
2419,"Sin City",2005.0,"USA",147.0,"English","R",74098862.0,40000000.0
2420,"Sisters in Law",2005.0,"Cameroon",104.0,"English","Not Rated",32631.0,""
2421,"Sky High",2005.0,"USA",100.0,"English","PG",63939454.0,35000000.0
2422,"Slow Burn",2005.0,"USA",93.0,"English","R",1181197.0,15500000.0
2423,"Son of the Mask",2005.0,"USA",94.0,"English","PG",17010646.0,84000000.0
2424,"Star Wars: Episode III - Revenge of the Sith",2005.0,"USA",140.0,"English","PG-13",380262555.0,113000000.0
2425,"Stealth",2005.0,"USA",121.0,"English","PG-13",31704416.0,135000000.0
2426,"Supercross",2005.0,"USA",80.0,"English","PG-13",3101301.0,""
2427,"Syriana",2005.0,"USA",128.0,"English","R",50815288.0,50000000.0
2428,"Syriana",2005.0,"USA",128.0,"English","R",50815288.0,50000000.0
2429,"Thank You for Smoking",2005.0,"USA",92.0,"English","R",24792061.0,6500000.0
2430,"The 40-Year-Old Virgin",2005.0,"USA",133.0,"English","R",109243478.0,26000000.0
2431,"The Adventures of Sharkboy and Lavagirl 3-D",2005.0,"USA",93.0,"English","PG",39177541.0,50000000.0
2432,"The Amityville Horror",2005.0,"USA",90.0,"English","R",64255243.0,19000000.0
2433,"The Ballad of Jack and Rose",2005.0,"USA",112.0,"English","R",712294.0,1500000.0
2434,"The Blood of My Brother",2005.0,"USA",90.0,"English","","",120000.0
2435,"The Brothers Grimm",2005.0,"USA",118.0,"English","PG-13",37899638.0,88000000.0
2436,"The Californians",2005.0,"USA",87.0,"English","PG","",""
2437,"The Call of Cthulhu",2005.0,"USA",47.0,"English","","",50000.0
2438,"The Cave",2005.0,"USA",93.0,"English","PG-13",14888028.0,30000000.0
2439,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,"USA",150.0,"English","PG",291709845.0,180000000.0
2440,"The Chumscrubber",2005.0,"USA",108.0,"English","R",49526.0,6800000.0
2441,"The Constant Gardener",2005.0,"UK",129.0,"English","R",33565375.0,15000000.0
2442,"The Curse of the Were-Rabbit",2005.0,"UK",85.0,"English","G",56068547.0,30000000.0
2443,"The Dark Hours",2005.0,"Canada",80.0,"English","R","",500000.0
2444,"The Descent",2005.0,"UK",100.0,"English","R",26005908.0,3500000.0
2445,"The Devil's Rejects",2005.0,"USA",109.0,"English","R",16901126.0,7000000.0
2446,"The Dukes of Hazzard",2005.0,"USA",107.0,"English","PG-13",80270227.0,50000000.0
2447,"The Exorcism of Emily Rose",2005.0,"USA",122.0,"English","PG-13",75072454.0,20000000.0
2448,"The Family Stone",2005.0,"USA",103.0,"English","PG-13",6061759.0,17000000.0
2449,"The Game of Their Lives",2005.0,"USA",101.0,"English","PG",375474.0,20000000.0
2450,"The Great Raid",2005.0,"USA",132.0,"Filipino","R",10166502.0,80000000.0
2451,"The Greatest Game Ever Played",2005.0,"USA",120.0,"English","PG",15331289.0,""
2452,"The Helix... Loaded",2005.0,"USA",97.0,"English","R","",1000000.0
2453,"The Hitchhiker's Guide to the Galaxy",2005.0,"USA",109.0,"English","PG",51019112.0,50000000.0
2454,"The Interpreter",2005.0,"UK",128.0,"Aboriginal","PG-13",72515360.0,80000000.0
2455,"The Island",2005.0,"USA",136.0,"English","PG-13",35799026.0,126000000.0
2456,"The Island",2005.0,"USA",136.0,"English","PG-13",35799026.0,126000000.0
2457,"The Jacket",2005.0,"USA",94.0,"English","R",6301131.0,29000000.0
2458,"The Legend of Zorro",2005.0,"USA",129.0,"Spanish","PG",45356386.0,75000000.0
2459,"The Longest Yard",2005.0,"USA",113.0,"English","PG-13",158115031.0,82000000.0
2460,"The Lost City",2005.0,"USA",144.0,"English","R",2483955.0,9600000.0
2461,"The Man",2005.0,"Germany",83.0,"English","PG-13",8326035.0,33000000.0
2462,"The Matador",2005.0,"USA",96.0,"English","R",12570442.0,10000000.0
2463,"The Mongol King",2005.0,"USA",84.0,"English","PG-13","",3250.0
2464,"The Motel",2005.0,"USA",75.0,"Cantonese","",47111.0,""
2465,"The New World",2005.0,"USA",150.0,"English","PG-13",12712093.0,30000000.0
2466,"The Pacifier",2005.0,"Canada",95.0,"English","PG",113006880.0,56000000.0
2467,"The Perfect Man",2005.0,"USA",100.0,"English","PG",16247775.0,25000000.0
2468,"The Producers",2005.0,"USA",134.0,"English","PG-13",19377727.0,45000000.0
2469,"The Promise",2005.0,"China",103.0,"Mandarin","PG-13",668171.0,60000000.0
2470,"The Proposition",2005.0,"Australia",104.0,"English","R",1900725.0,2000000.0
2471,"The Protector",2005.0,"Thailand",111.0,"Thai","R",11905519.0,200000000.0
2472,"The Puffy Chair",2005.0,"USA",85.0,"English","R",192467.0,15000.0
2473,"The Quiet",2005.0,"USA",91.0,"English","R",381186.0,900000.0
2474,"The Ring Two",2005.0,"USA",128.0,"English","PG-13",75888270.0,""
2475,"The Rocket: The Legend of Rocket Richard",2005.0,"Canada",124.0,"French","PG","",8000000.0
2476,"The Salon",2005.0,"USA",90.0,"English","PG-13",92362.0,1500000.0
2477,"The Sisterhood of the Traveling Pants",2005.0,"USA",119.0,"English","PG",39008741.0,25000000.0
2478,"The Skeleton Key",2005.0,"USA",104.0,"English","PG-13",47806295.0,43000000.0
2479,"The Squid and the Whale",2005.0,"USA",88.0,"English","R",7362100.0,1500000.0
2480,"The Upside of Anger",2005.0,"USA",118.0,"English","R",18761993.0,9000000.0
2481,"The Weather Man",2005.0,"USA",102.0,"English","R",12469811.0,22000000.0
2482,"The Wedding Date",2005.0,"USA",90.0,"English","PG-13",31585300.0,15000000.0
2483,"The Wendell Baker Story",2005.0,"USA",99.0,"English","PG-13",127144.0,8000000.0
2484,"The White Countess",2005.0,"UK",135.0,"English","PG-13",1666262.0,16000000.0
2485,"The Work and the Glory II: American Zion",2005.0,"USA",100.0,"English","PG-13",2024854.0,6500000.0
2486,"The World's Fastest Indian",2005.0,"New Zealand",127.0,"English","PG-13",5128124.0,25000000.0
2487,"Three Burials",2005.0,"France",107.0,"English","R",5023275.0,15000000.0
2488,"Thumbsucker",2005.0,"USA",96.0,"English","R",1325073.0,4000000.0
2489,"Transamerica",2005.0,"USA",103.0,"English","R",9013113.0,1000000.0
2490,"Transporter 2",2005.0,"France",87.0,"English","PG-13",43095600.0,32000000.0
2491,"Tristram Shandy: A Cock and Bull Story",2005.0,"UK",94.0,"English","R",1247453.0,2800000.0
2492,"Trust the Man",2005.0,"USA",103.0,"English","R",1530535.0,9000000.0
2493,"Tsotsi",2005.0,"UK",94.0,"Zulu","R",2912363.0,3000000.0
2494,"Underclassman",2005.0,"USA",95.0,"English","PG-13",5654777.0,25000000.0
2495,"Undiscovered",2005.0,"Germany",97.0,"English","PG-13",1046166.0,9000000.0
2496,"Unleashed",2005.0,"France",103.0,"English","R",24520892.0,45000000.0
2497,"V for Vendetta",2005.0,"USA",132.0,"English","R",70496802.0,54000000.0
2498,"Valiant",2005.0,"UK",76.0,"English","G",19447478.0,35000000.0
2499,"Wah-Wah",2005.0,"UK",97.0,"English","R",233103.0,7000000.0
2500,"Waiting...",2005.0,"USA",94.0,"English","R",16101109.0,3000000.0
2501,"Wal-Mart: The High Cost of Low Price",2005.0,"USA",20.0,"English","Not Rated","",1500000.0
2502,"Walk the Line",2005.0,"USA",153.0,"English","PG-13",119518352.0,28000000.0
2503,"War of the Worlds",2005.0,"USA",116.0,"English","PG-13",234277056.0,132000000.0
2504,"Water",2005.0,"Canada",117.0,"Hindi","PG-13",3222857.0,""
2505,"Where the Truth Lies",2005.0,"Canada",107.0,"English","R",871527.0,25000000.0
2506,"White Noise",2005.0,"UK",101.0,"English","PG-13",55865715.0,10000000.0
2507,"Winter Passing",2005.0,"USA",98.0,"English","R",101228.0,3500000.0
2508,"xXx: State of the Union",2005.0,"USA",101.0,"English","PG-13",26082914.0,87000000.0
2509,"Zathura: A Space Adventure",2005.0,"USA",101.0,"English","PG",28045540.0,65000000.0
2510,"10th & Wolf",2006.0,"USA",107.0,"English","R",53481.0,8000000.0
2511,"16 Blocks",2006.0,"Germany",102.0,"English","PG-13",36883539.0,52000000.0
2512,"300",2006.0,"USA",117.0,"English","R",210592590.0,65000000.0
2513,"A Good Year",2006.0,"USA",117.0,"English","PG-13",7458269.0,35000000.0
2514,"A Prairie Home Companion",2006.0,"USA",105.0,"English","PG-13",20338609.0,10000000.0
2515,"A Scanner Darkly",2006.0,"USA",100.0,"English","R",5480996.0,8700000.0
2516,"Akeelah and the Bee",2006.0,"USA",112.0,"English","PG",18811135.0,""
2517,"Alex Rider: Operation Stormbreaker",2006.0,"Germany",93.0,"English","PG",652526.0,40000000.0
2518,"All the Boys Love Mandy Lane",2006.0,"USA",90.0,"English","R","",750000.0
2519,"All the King's Men",2006.0,"Germany",128.0,"English","PG-13",7221458.0,55000000.0
2520,"Alone with Her",2006.0,"USA",78.0,"English","Not Rated",10018.0,1000000.0
2521,"American Dreamz",2006.0,"USA",107.0,"English","PG-13",7156725.0,19000000.0
2522,"An Inconvenient Truth",2006.0,"USA",96.0,"English","PG",23808111.0,""
2523,"Apocalypto",2006.0,"USA",139.0,"Maya","R",50859889.0,40000000.0
2524,"Aquamarine",2006.0,"USA",104.0,"English","PG",18595716.0,12000000.0
2525,"Arthur and the Invisibles",2006.0,"France",94.0,"English","PG",15131330.0,86000000.0
2526,"ATL",2006.0,"USA",105.0,"English","PG-13",21160089.0,""
2527,"Babel",2006.0,"France",143.0,"English","R",34300771.0,25000000.0
2528,"Bandidas",2006.0,"France",93.0,"English","PG-13","",32000000.0
2529,"Barnyard",2006.0,"Germany",90.0,"English","PG",72601713.0,51000000.0
2530,"Basic Instinct 2",2006.0,"UK",116.0,"English","R",5851188.0,70000000.0
2531,"Beer League",2006.0,"USA",86.0,"English","R",475000.0,2800000.0
2532,"Beerfest",2006.0,"USA",110.0,"English","R",19179969.0,17500000.0
2533,"Bella",2006.0,"USA",91.0,"English","PG-13",8108247.0,3300000.0
2534,"Big Momma's House 2",2006.0,"USA",99.0,"English","PG-13",70163652.0,40000000.0
2535,"Black Book",2006.0,"Netherlands",145.0,"Dutch","R",4398392.0,21000000.0
2536,"Black Christmas",2006.0,"USA",94.0,"English","R",16235293.0,9000000.0
2537,"Black Snake Moan",2006.0,"USA",116.0,"English","R",9396487.0,15000000.0
2538,"Blood Diamond",2006.0,"Germany",143.0,"English","R",57366262.0,100000000.0
2539,"Bobby",2006.0,"USA",112.0,"English","R",11204499.0,14000000.0
2540,"Bon Cop Bad Cop",2006.0,"Canada",116.0,"English","R","",8000000.0
2541,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006.0,"USA",82.0,"English","R",128505958.0,18000000.0
2542,"Captain Alatriste: The Spanish Musketeer",2006.0,"Spain",145.0,"Spanish","","",24000000.0
2543,"Cars",2006.0,"USA",117.0,"English","G",244052771.0,120000000.0
2544,"Casino Royale",2006.0,"UK",144.0,"English","PG-13",167007184.0,150000000.0
2545,"Casino Royale",2006.0,"UK",144.0,"English","PG-13",167007184.0,150000000.0
2546,"Catch a Fire",2006.0,"France",98.0,"English","PG-13",4291965.0,14000000.0
2547,"Charlotte's Web",2006.0,"USA",97.0,"English","G",82506325.0,""
2548,"Children of Men",2006.0,"USA",109.0,"English","R",35286428.0,76000000.0
2549,"Clerks II",2006.0,"USA",97.0,"English","R",24138847.0,5000000.0
2550,"Click",2006.0,"USA",107.0,"English","PG-13",137340146.0,70000000.0
2551,"Come Early Morning",2006.0,"USA",97.0,"English","R",117560.0,6000000.0
2552,"Copying Beethoven",2006.0,"USA",104.0,"English","PG-13",352786.0,11000000.0
2553,"Crank",2006.0,"USA",93.0,"English","R",27829874.0,12000000.0
2554,"Crazy Stone",2006.0,"China",98.0,"Mandarin","","",3000000.0
2555,"Crossover",2006.0,"USA",95.0,"English","PG-13",7009668.0,5600000.0
2556,"Curious George",2006.0,"USA",78.0,"English","G",58336565.0,50000000.0
2557,"Curse of the Golden Flower",2006.0,"China",114.0,"Mandarin","R",6565495.0,45000000.0
2558,"Date Movie",2006.0,"USA",85.0,"English","PG-13",48546578.0,20000000.0
2559,"Deck the Halls",2006.0,"USA",93.0,"English","PG",35092918.0,""
2560,"DOA: Dead or Alive",2006.0,"USA",87.0,"English","PG-13",480314.0,21000000.0
2561,"Doogal",2006.0,"USA",77.0,"English","G",7382993.0,20000000.0
